id,category
7433,MELEE_WEAPON
7435,FOOD
7437,MELEE_WEAPON
7439,MELEE_WEAPON
7441,MELEE_WEAPON
7443,MELEE_WEAPON
7445,MELEE_WEAPON
7447,RANGED_WEAPON
7449,MELEE_WEAPON
7451,MELEE_WEAPON
7453,RANGED_ARMOR
7454,MELEE_ARMOR
7455,MELEE_ARMOR
7456,FOOD
7457,MELEE_ARMOR
7458,MAGIC_ARMOR
7459,MELEE_ARMOR
7460,RANGED_ARMOR
7461,RANGED_ARMOR
7462,AMMO
7463,QUEST_ITEM
7464,FOOD
7465,QUEST_ITEM
7466,QUEST_ITEM
7468,FOOD
7470,QUEST_ITEM
7471,FOOD
7472,QUEST_ITEM
7473,FOOD
7474,FOOD
7475,FOOD
7476,FOOD
7477,QUEST_ITEM
7478,QUEST_ITEM
7479,FOOD
7480,QUEST_ITEM
7481,QUEST_ITEM
7482,QUEST_ITEM
7483,QUEST_ITEM
7484,FOOD
7485,FOOD
7486,FOOD
7487,FOOD
7488,MISC
7489,MISC
7490,MISC
7491,MISC
7492,QUEST_ITEM
7493,QUEST_ITEM
7494,QUEST_ITEM
7495,QUEST_ITEM
7496,QUEST_ITEM
7497,QUEST_ITEM
7498,MISC
7508,FOOD
7509,QUEST_ITEM
7510,QUEST_ITEM
7511,QUEST_ITEM
7512,FOOD
7513,QUEST_ITEM
7514,QUEST_ITEM
7515,FOOD
7516,FOOD
7517,QUEST_ITEM
7518,QUEST_ITEM
7519,QUEST_ITEM
7520,FOOD
7521,FOOD
7523,FOOD
7524,FOOD
7525,FOOD
7526,FOOD
7527,QUEST_ITEM
7528,QUEST_ITEM
7529,FOOD
7530,FOOD
7531,FOOD
7532,PROCESSED_MATERIAL
7533,QUEST_ITEM
7534,CONTAINER
7535,TOOL
7536,FOOD
7537,COSMETIC
7538,FOOD
7539,MELEE_ARMOR
7540,MISC
7541,MISC
7542,FOOD
7543,FOOD
7544,QUEST_ITEM
7545,QUEST_ITEM
7546,QUEST_ITEM
7564,MISC
7565,MISC
7566,QUEST_ITEM
7568,FOOD
7570,FOOD
7572,FOOD
7573,QUEST_ITEM
7574,FOOD
7575,QUEST_ITEM
7576,QUEST_ITEM
7577,QUEST_ITEM
7578,QUEST_ITEM
7579,QUEST_ITEM
7580,QUEST_ITEM
7581,MISC
7582,COLLECTIBLE
7583,TOOL
7584,COLLECTIBLE
7585,MISC
7586,MISC
7587,PROCESSED_MATERIAL
7588,PROCESSED_MATERIAL
7589,PROCESSED_MATERIAL
7590,PROCESSED_MATERIAL
7591,PROCESSED_MATERIAL
7592,MELEE_ARMOR
7593,MELEE_ARMOR
7594,COSMETIC
7595,MELEE_ARMOR
7596,MELEE_ARMOR
7597,MISC
7622,TOOL
7624,TOOL
7626,TOOL
7628,QUEST_ITEM
7629,QUEST_ITEM
7630,QUEST_ITEM
7632,KEY
7633,QUEST_ITEM
7634,QUEST_ITEM
7635,QUEST_ITEM
7636,TOOL
7637,QUEST_ITEM
7638,QUEST_ITEM
7639,MAGIC_WEAPON
7640,MAGIC_WEAPON
7641,MAGIC_WEAPON
7642,MAGIC_WEAPON
7643,MAGIC_WEAPON
7644,MAGIC_WEAPON
7645,MAGIC_WEAPON
7646,MAGIC_WEAPON
7647,MAGIC_WEAPON
7648,MAGIC_WEAPON
7649,TOOL
7650,MISC
7652,POTION
7654,POTION
7656,POTION
7658,POTION
7660,POTION
7662,POTION
7664,POTION
7666,POTION
7668,MELEE_WEAPON
7671,MELEE_WEAPON
7673,MELEE_WEAPON
7675,MELEE_WEAPON
7676,MELEE_ARMOR
7677,MISC
7678,KEY
7679,MISC
7681,QUEST_ITEM
7682,MISC
7684,MISC
7686,MISC
7688,TOOL
7690,MISC
7691,MISC
7692,FOOD
7694,FOOD
7696,FOOD
7698,FOOD
7700,FOOD
7702,FOOD
7704,FOOD
7706,FOOD
7708,FOOD
7710,FOOD
7712,FOOD
7714,FOOD
7716,FOOD
7718,FOOD
7720,FOOD
7722,FOOD
7724,FOOD
7726,FOOD
7728,TOOL
7730,FOOD
7731,FOOD
7732,MISC
7733,FOOD
7734,FOOD
7735,MISC
7736,FOOD
7737,FOOD
7738,FOOD
7740,FOOD
7742,FOOD
7744,FOOD
7746,FOOD
7748,FOOD
7750,FOOD
7752,FOOD
7754,FOOD
7756,COSMETIC
7759,COSMETIC
7761,COSMETIC
7763,COSMETIC
7765,COSMETIC
7767,COSMETIC
7769,COSMETIC
7771,COSMETIC
7773,LOG
7774,CURRENCY
7775,CURRENCY
7776,CURRENCY
7777,LOG
7778,MISC
7779,QUEST_ITEM
7780,QUEST_ITEM
7781,QUEST_ITEM
7782,MISC
7783,MISC
7784,MISC
7785,QUEST_ITEM
7786,QUEST_ITEM
7787,QUEST_ITEM
7788,MISC
7789,MISC
7790,MISC
7791,QUEST_ITEM
7792,QUEST_ITEM
7793,QUEST_ITEM
7794,QUEST_ITEM
7795,QUEST_ITEM
7796,QUEST_ITEM
7797,QUEST_ITEM
7798,QUEST_ITEM
7799,QUEST_ITEM
7800,PROCESSED_MATERIAL
7801,PROCESSED_MATERIAL
7803,JEWELRY
7804,MISC
7806,MELEE_WEAPON
7807,MELEE_WEAPON
7808,MELEE_WEAPON
7809,MELEE_WEAPON
7810,FOOD
7811,PROCESSED_MATERIAL
7812,PRAYER_ITEM
7813,MISC
7814,PRAYER_ITEM
7815,MISC
7816,MISC
7817,MISC
7818,QUEST_ITEM
7819,MISC
7820,QUEST_ITEM
7821,QUEST_ITEM
7822,MISC
7823,QUEST_ITEM
7824,PRAYER_ITEM
7825,MISC
7826,PRAYER_ITEM
7827,QUEST_ITEM
7828,MISC
7829,QUEST_ITEM
7830,QUEST_ITEM
7831,MISC
7832,QUEST_ITEM
7833,MISC
7834,MISC
7835,MISC
7836,PRAYER_ITEM
7837,MISC
7838,PRAYER_ITEM
7839,MISC
7840,MISC
7841,MISC
7842,QUEST_ITEM
7843,MISC
7844,QUEST_ITEM
7845,PRAYER_ITEM
7846,MISC
7847,PRAYER_ITEM
7848,QUEST_ITEM
7849,MISC
7850,QUEST_ITEM
7851,PRAYER_ITEM
7852,MISC
7853,PRAYER_ITEM
7854,KEY
7855,MISC
7856,KEY
7857,QUEST_ITEM
7858,MISC
7859,QUEST_ITEM
7860,QUEST_ITEM
7861,MISC
7862,QUEST_ITEM
7863,QUEST_ITEM
7864,MISC
7865,QUEST_ITEM
7866,QUEST_ITEM
7867,MISC
7868,QUEST_ITEM
7869,PRAYER_ITEM
7870,MISC
7871,PRAYER_ITEM
7872,PRAYER_ITEM
7873,MISC
7874,PRAYER_ITEM
7875,QUEST_ITEM
7876,MISC
7877,QUEST_ITEM
7878,QUEST_ITEM
7879,MISC
7880,QUEST_ITEM
7881,PRAYER_ITEM
7882,MISC
7883,PRAYER_ITEM
7884,QUEST_ITEM
7885,MISC
7886,QUEST_ITEM
7887,QUEST_ITEM
7888,MISC
7889,QUEST_ITEM
7890,QUEST_ITEM
7891,MISC
7892,QUEST_ITEM
7893,PRAYER_ITEM
7894,MISC
7895,PRAYER_ITEM
7896,PRAYER_ITEM
7897,MISC
7898,PRAYER_ITEM
7899,MISC
7900,MISC
7901,MISC
7902,QUEST_ITEM
7903,MISC
7904,QUEST_ITEM
7905,QUEST_ITEM
7906,MISC
7907,QUEST_ITEM
7908,MISC
7909,MISC
7910,MISC
7911,QUEST_ITEM
7912,MISC
7913,QUEST_ITEM
7914,PRAYER_ITEM
7915,MISC
7916,PRAYER_ITEM
7917,MELEE_ARMOR
7918,COSMETIC
7919,FOOD
7921,TOOL
7922,MISC
7927,JEWELRY
7928,FOOD
7929,FOOD
7930,FOOD
7931,FOOD
7932,FOOD
7933,FOOD
7934,FOOD
7936,RUNE
7938,PROCESSED_MATERIAL
7939,MISC
7941,MELEE_ARMOR
7942,FOOD
7943,FOOD
7944,FOOD
7946,FOOD
7948,FOOD
7950,MISC
7951,QUEST_ITEM
7952,MISC
7954,FOOD
7956,MISC
7957,QUEST_ITEM
7958,QUEST_ITEM
7959,QUEST_ITEM
7960,TOOL
7961,FOOD
7962,FOOD
7963,FOOD
7964,FOOD
7965,FOOD
7966,QUEST_ITEM
7967,QUEST_ITEM
7968,QUEST_ITEM
7969,QUEST_ITEM
7970,QUEST_ITEM
7971,QUEST_ITEM
7972,QUEST_ITEM
7973,MISC
7974,MISC
7975,MISC
7976,MISC
7977,MISC
7978,COLLECTIBLE
7979,MISC
7980,COLLECTIBLE
7981,COLLECTIBLE
7982,MISC
7983,MISC
7984,MISC
7985,MISC
7986,MISC
7987,MISC
7988,MISC
7989,FOOD
7990,FOOD
7991,FOOD
7992,FOOD
7993,FOOD
7994,FOOD
7995,MISC
7996,QUEST_ITEM
7997,COSMETIC
7998,CONSTRUCTION
7999,MISC
8000,COSMETIC
8001,COSMETIC
8002,MISC
8003,CONSTRUCTION
8004,QUEST_ITEM
8005,QUEST_ITEM
8006,QUEST_ITEM
8007,TELEPORT
8008,TELEPORT
8009,TELEPORT
8010,TELEPORT
8011,TELEPORT
8012,TELEPORT
8013,TELEPORT
8014,TELEPORT
8015,TELEPORT
8016,MISC
8017,MISC
8018,MISC
8019,MISC
8020,MISC
8021,MISC
8022,TOOL
8023,MISC
8024,TOOL
8025,JEWELRY
8026,MISC
8027,MISC
8028,CONSTRUCTION
8029,MISC
8030,CONSTRUCTION
8031,CONSTRUCTION
8032,MISC
8033,CONSTRUCTION
8034,FOOD
8035,CONSTRUCTION
8036,MISC
8037,CONSTRUCTION
8038,CONTAINER
8039,MISC
8040,MISC
8041,FOOD
8042,FOOD
8043,CONSTRUCTION
8044,CONSTRUCTION
8045,MISC
8046,MISC
8047,MISC
8048,FOOD
8049,CONSTRUCTION
8050,CONSTRUCTION
8051,CONSTRUCTION
8052,MISC
8053,FOOD
8054,CONSTRUCTION
8055,QUEST_ITEM
8056,MISC
8057,MISC
8058,MISC
8059,MISC
8060,MISC
8061,MISC
8062,PROCESSED_MATERIAL
8063,FOOD
8064,PROCESSED_MATERIAL
8065,CONSTRUCTION
8066,FOOD
8067,CONSTRUCTION
8068,CONSTRUCTION
8069,TOOL
8070,FOOD
8071,FOOD
8072,CONSTRUCTION
8073,CONSTRUCTION
8074,CONSTRUCTION
8075,CONSTRUCTION
8076,MISC
8077,MISC
8078,PROCESSED_MATERIAL
8079,MISC
8080,MISC
8081,MISC
8082,MISC
8083,CONSTRUCTION
8084,CONSTRUCTION
8085,MISC
8086,MISC
8087,MISC
8088,CONSTRUCTION
8089,MISC
8090,CONSTRUCTION
8091,COSMETIC
8093,CONSTRUCTION
8094,CONSTRUCTION
8095,MISC
8096,CONSTRUCTION
8097,CONSTRUCTION
8098,MISC
8099,PROCESSED_MATERIAL
8100,MISC
8101,MISC
8102,MISC
8103,FOOD
8104,CONSTRUCTION
8105,MISC
8106,MISC
8107,CONSTRUCTION
8108,CONSTRUCTION
8109,MISC
8110,PROCESSED_MATERIAL
8111,FOOD
8112,PROCESSED_MATERIAL
8113,CONSTRUCTION
8114,CONSTRUCTION
8115,CONSTRUCTION
8116,MISC
8117,PROCESSED_MATERIAL
8118,FOOD
8119,PROCESSED_MATERIAL
8120,MISC
8121,MISC
8122,MISC
8123,FOOD
8124,CONSTRUCTION
8125,MISC
8126,MISC
8127,MISC
8128,PROCESSED_MATERIAL
8129,TOOL
8130,MISC
8131,MISC
8132,MISC
8133,MISC
8134,MISC
8135,MISC
8136,MISC
8137,MISC
8138,MISC
8139,COLLECTIBLE
8140,MISC
8141,MISC
8142,FOOD
8143,MISC
8144,CONSTRUCTION
8145,MISC
8146,CONSTRUCTION
8147,TELEPORT
8148,CONTAINER
8149,MISC
8150,FOOD
8151,CONSTRUCTION
8152,CONSTRUCTION
8153,PROCESSED_MATERIAL
8154,MISC
8155,MISC
8156,CONSTRUCTION
8157,CONSTRUCTION
8158,CONSTRUCTION
8159,COSMETIC
8160,MISC
8161,MISC
8162,MISC
8163,MISC
8164,MISC
8165,MISC
8166,FOOD
8168,CONSTRUCTION
8169,MISC
8170,MISC
8171,COSMETIC
8172,MISC
8173,MISC
8174,MISC
8175,MISC
8176,MISC
8177,QUEST_ITEM
8178,MISC
8179,CONSTRUCTION
8180,MISC
8181,MISC
8182,CONSTRUCTION
8183,HERB
8184,MISC
8185,MISC
8187,MISC
8188,MISC
8189,MISC
8190,CONSTRUCTION
8191,MISC
8192,CONSTRUCTION
8193,MISC
8194,CONSTRUCTION
8195,MISC
8196,MISC
8197,MISC
8198,MISC
8199,MELEE_ARMOR
8200,MISC
8201,CONSTRUCTION
8202,CONSTRUCTION
8203,MISC
8204,MISC
8205,CONTAINER
8206,MISC
8207,CONSTRUCTION
8208,MISC
8209,CONTAINER
8211,MISC
8212,MISC
8213,MISC
8215,MISC
8216,CONSTRUCTION
8217,CONSTRUCTION
8218,CONSTRUCTION
8219,MISC
8220,CONSTRUCTION
8221,FOOD
8222,CONSTRUCTION
8223,MISC
8224,MISC
8225,MISC
8226,MISC
8227,MISC
8228,FOOD
8229,FOOD
8230,MISC
8231,MISC
8232,MISC
8233,MISC
8234,MISC
8235,FOOD
8236,PROCESSED_MATERIAL
8237,PROCESSED_MATERIAL
8238,MISC
8239,FOOD
8240,FOOD
8246,CONSTRUCTION
8247,COSMETIC
8248,FOOD
8249,MISC
8252,FOOD
8255,CONSTRUCTION
8258,MISC
8259,CONSTRUCTION
8267,CONSTRUCTION
8268,CONSTRUCTION
8269,CONSTRUCTION
8270,CONSTRUCTION
8271,MISC
8272,MISC
8273,MISC
8274,MISC
8275,MISC
8276,MISC
8277,MISC
8278,MISC
8285,COSMETIC
8286,COSMETIC
8287,COLLECTIBLE
8288,MISC
8289,MISC
8290,MISC
8291,MISC
8292,MISC
8293,MISC
8297,TOOL
8298,TOOL
8299,FOOD
8300,TOOL
8301,MISC
8302,MISC
8303,MISC
8304,CONSTRUCTION
8305,MISC
8306,MISC
8307,FOOD
8308,CONSTRUCTION
8309,MISC
8310,CONSTRUCTION
8311,MISC
8312,MISC
8313,MISC
8314,FOOD
8315,CONSTRUCTION
8316,MISC
8317,MISC
8318,MISC
8319,QUEST_ITEM
8320,QUEST_ITEM
8321,QUEST_ITEM
8322,CONSTRUCTION
8323,MISC
8324,MISC
8325,PROCESSED_MATERIAL
8326,MISC
8327,CONSTRUCTION
8328,TELEPORT
8329,CONSTRUCTION
8330,CONSTRUCTION
8331,TELEPORT
8332,CONSTRUCTION
8333,MISC
8334,MISC
8335,CONSTRUCTION
8336,MISC
8337,FOOD
8338,FOOD
8339,CONSTRUCTION
8340,CONSTRUCTION
8341,CONSTRUCTION
8342,COSMETIC
8343,CONSTRUCTION
8344,PROCESSED_MATERIAL
8345,MISC
8346,MISC
8347,CONSTRUCTION
8348,MISC
8349,FOOD
8350,CONSTRUCTION
8351,MISC
8352,CONSTRUCTION
8353,MISC
8354,MISC
8355,MISC
8356,QUEST_ITEM
8357,MISC
8358,FOOD
8359,CONSTRUCTION
8360,CONSTRUCTION
8361,MISC
8362,MISC
8363,MISC
8364,MISC
8365,FOOD
8366,CONSTRUCTION
8367,CONSTRUCTION
8370,CONSTRUCTION
8373,CONSTRUCTION
8374,CONSTRUCTION
8375,CONSTRUCTION
8376,MISC
8377,FOOD
8378,MISC
8379,MISC
8380,MISC
8381,MISC
8382,MISC
8383,MISC
8384,ORE
8385,ORE
8386,ORE
8387,ORE
8388,ORE
8389,MISC
8390,MISC
8391,MISC
8392,MISC
8393,MISC
8394,MISC
8395,MISC
8396,CONSTRUCTION
8397,MISC
8398,MISC
8399,CONSTRUCTION
8400,PROCESSED_MATERIAL
8401,MISC
8405,PROCESSED_MATERIAL
8406,MISC
8407,MISC
8408,MISC
8409,MISC
8410,MISC
8411,MISC
8412,MISC
8413,MISC
8414,MISC
8415,CONSTRUCTION
8416,CONSTRUCTION
8417,MISC
8419,MISC
8421,MISC
8423,MISC
8425,MISC
8427,MISC
8429,MISC
8431,MISC
8433,MISC
8435,MISC
8437,MISC
8439,MISC
8441,CONTAINER
8443,MISC
8445,CONSTRUCTION
8447,MISC
8449,CONTAINER
8451,MISC
8453,MISC
8455,MISC
8457,MISC
8459,MISC
8461,MISC
8463,MISC
8464,MELEE_ARMOR
8466,MELEE_ARMOR
8468,MELEE_ARMOR
8470,MELEE_ARMOR
8472,MELEE_ARMOR
8474,MELEE_ARMOR
8476,MELEE_ARMOR
8478,MELEE_ARMOR
8480,MELEE_ARMOR
8482,MELEE_ARMOR
8484,MELEE_ARMOR
8486,MELEE_ARMOR
8488,MELEE_ARMOR
8490,MELEE_ARMOR
8492,MELEE_ARMOR
8494,MELEE_ARMOR
8496,MISC
8498,CONSTRUCTION
8500,MISC
8502,MISC
8504,MISC
8506,FOOD
8508,CONSTRUCTION
8510,MISC
8512,QUEST_ITEM
8514,QUEST_ITEM
8516,FOOD
8518,FOOD
8520,FOOD
8522,FOOD
8524,FOOD
8526,FOOD
8528,CONSTRUCTION
8530,COSMETIC
8532,FOOD
8534,MISC
8536,CONSTRUCTION
8538,MISC
8540,FOOD
8542,FOOD
8544,CONSTRUCTION
8546,CONSTRUCTION
8548,CONSTRUCTION
8550,MISC
8552,PROCESSED_MATERIAL
8554,FOOD
8556,PROCESSED_MATERIAL
8558,MISC
8560,MISC
8562,CONSTRUCTION
8564,MISC
8566,PROCESSED_MATERIAL
8568,FOOD
8570,PROCESSED_MATERIAL
8572,CONSTRUCTION
8574,CONSTRUCTION
8576,CONSTRUCTION
8578,MISC
8580,CONSTRUCTION
8582,FOOD
8584,CONSTRUCTION
8586,CONSTRUCTION
8588,CONSTRUCTION
8590,MISC
8592,FOOD
8594,CONSTRUCTION
8596,MISC
8598,MISC
8600,MISC
8602,FOOD
8604,CONSTRUCTION
8606,CONSTRUCTION
8608,CONSTRUCTION
8610,CONTAINER
8612,MISC
8614,MISC
8616,FOOD
8618,FOOD
8620,CONSTRUCTION
8622,CONSTRUCTION
8624,MISC
8626,CONSTRUCTION
8628,MISC
8630,CONSTRUCTION
8632,COSMETIC
8634,CONSTRUCTION
8636,PROCESSED_MATERIAL
8638,MISC
8640,MISC
8642,CONSTRUCTION
8644,MISC
8646,FOOD
8648,CONSTRUCTION
8650,COSMETIC
8652,COSMETIC
8654,COSMETIC
8656,COSMETIC
8658,COSMETIC
8660,COSMETIC
8662,COSMETIC
8664,COSMETIC
8666,COSMETIC
8668,COSMETIC
8670,COSMETIC
8672,COSMETIC
8674,COSMETIC
8676,COSMETIC
8678,COSMETIC
8680,COSMETIC
8682,FOOD
8684,FOOD
8686,FOOD
8688,FOOD
8690,FOOD
8692,FOOD
8694,FOOD
8696,FOOD
8698,FOOD
8700,FOOD
8702,FOOD
8704,FOOD
8706,FOOD
8708,FOOD
8710,FOOD
8712,FOOD
8714,MELEE_ARMOR
8716,MELEE_ARMOR
8718,MELEE_ARMOR
8720,MELEE_ARMOR
8722,MELEE_ARMOR
8724,MELEE_ARMOR
8726,MELEE_ARMOR
8728,MELEE_ARMOR
8730,MELEE_ARMOR
8732,MELEE_ARMOR
8734,MELEE_ARMOR
8736,MELEE_ARMOR
8738,MELEE_ARMOR
8740,MELEE_ARMOR
8742,MELEE_ARMOR
8744,MELEE_ARMOR
8746,FOOD
8748,FOOD
8750,FOOD
8752,FOOD
8754,FOOD
8756,FOOD
8758,FOOD
8760,FOOD
8762,FOOD
8764,FOOD
8766,FOOD
8768,FOOD
8770,FOOD
8772,FOOD
8774,FOOD
8776,FOOD
8778,PROCESSED_MATERIAL
8780,FOOD
8782,CONSTRUCTION
8784,PROCESSED_MATERIAL
8786,CONSTRUCTION
8788,MISC
8790,AMMO
8792,PROCESSED_MATERIAL
8794,TOOL
8837,MISC
8839,MELEE_ARMOR
8840,MAGIC_ARMOR
8841,MAGIC_WEAPON
8842,MELEE_ARMOR
8844,MELEE_ARMOR
8845,MELEE_ARMOR
8846,FOOD
8847,MELEE_ARMOR
8848,MELEE_ARMOR
8849,MELEE_ARMOR
8850,MELEE_ARMOR
8851,MISC
8856,MISC
8857,MISC
8858,AMMO
8859,AMMO
8860,PROCESSED_MATERIAL
8861,PROCESSED_MATERIAL
8862,PROCESSED_MATERIAL
8863,PROCESSED_MATERIAL
8864,CONTAINER
8865,PRAYER_ITEM
8866,KEY
8867,MISC
8868,KEY
8869,KEY
8870,QUEST_ITEM
8871,QUEST_ITEM
8872,MELEE_WEAPON
8874,MELEE_WEAPON
8876,MELEE_WEAPON
8878,MELEE_WEAPON
8880,RANGED_WEAPON
8882,AMMO
8887,QUEST_ITEM
8888,QUEST_ITEM
8889,QUEST_ITEM
8890,CURRENCY
8900,MISC
8901,MELEE_ARMOR
8903,POTION
8905,POTION
8907,POTION
8909,POTION
8911,POTION
8913,POTION
8915,POTION
8917,POTION
8919,POTION
8921,MELEE_ARMOR
8923,JEWELRY
8924,COSMETIC
8925,COSMETIC
8926,COSMETIC
8927,COSMETIC
8928,COSMETIC
8929,MELEE_ARMOR
8930,MISC
8932,MISC
8934,LOG
8936,MISC
8938,MISC
8940,FOOD
8941,FOOD
8942,MISC
8943,MISC
8944,MISC
8945,MISC
8946,MISC
8947,MISC
8948,MISC
8949,COSMETIC
8950,COSMETIC
8951,CURRENCY
8952,COSMETIC
8953,COSMETIC
8954,COSMETIC
8955,COSMETIC
8956,COSMETIC
8957,COSMETIC
8958,COSMETIC
8959,COSMETIC
8960,COSMETIC
8961,COSMETIC
8962,COSMETIC
8963,COSMETIC
8964,COSMETIC
8965,COSMETIC
8966,MELEE_WEAPON
8967,COSMETIC
8968,MELEE_WEAPON
8969,COSMETIC
8970,MELEE_WEAPON
8971,MELEE_WEAPON
8972,TOOL
8974,TOOL
8976,MISC
8977,PROCESSED_MATERIAL
8979,MISC
8981,MISC
8986,TOOL
8987,TOOL
8988,MISC
8989,MISC
8990,MISC
8991,COSMETIC
8992,COSMETIC
8993,COSMETIC
8994,COSMETIC
8995,COSMETIC
8996,COSMETIC
8997,COSMETIC
9003,QUEST_ITEM
9004,QUEST_ITEM
9005,COSMETIC
9006,COSMETIC
9007,MISC
9008,MISC
9009,MISC
9010,MISC
9011,MISC
9012,MISC
9013,MAGIC_WEAPON
9016,QUEST_ITEM
9017,QUEST_ITEM
9018,QUEST_ITEM
9019,POTION
9020,TOOL
9021,POTION
9022,POTION
9023,POTION
9024,POTION
9025,QUEST_ITEM
9026,PROCESSED_MATERIAL
9028,MISC
9030,MISC
9032,MISC
9034,MISC
9036,MISC
9038,MISC
9040,MISC
9042,MISC
9044,MAGIC_WEAPON
9046,MAGIC_WEAPON
9048,MAGIC_WEAPON
9050,MAGIC_WEAPON
9052,FOOD
9054,MISC
9055,MISC
9056,MISC
9057,MISC
9058,MISC
9059,MISC
9064,QUEST_ITEM
9065,QUEST_ITEM
9066,QUEST_ITEM
9067,QUEST_ITEM
9068,MAGIC_ARMOR
9069,MAGIC_ARMOR
9070,MAGIC_ARMOR
9071,MAGIC_ARMOR
9072,MAGIC_ARMOR
9073,MAGIC_ARMOR
9074,MAGIC_ARMOR
9075,RUNE
9076,ORE
9077,QUEST_ITEM
9078,QUEST_ITEM
9079,QUEST_ITEM
9080,QUEST_ITEM
9081,QUEST_ITEM
9082,QUEST_ITEM
9083,COSMETIC
9084,MAGIC_WEAPON
9085,QUEST_ITEM
9086,QUEST_ITEM
9087,QUEST_ITEM
9088,QUEST_ITEM
9089,QUEST_ITEM
9090,QUEST_ITEM
9091,MAGIC_WEAPON
9092,MAGIC_WEAPON
9093,MAGIC_WEAPON
9094,LOG
9095,QUEST_ITEM
9096,MAGIC_ARMOR
9097,MAGIC_ARMOR
9098,MAGIC_ARMOR
9099,MAGIC_ARMOR
9100,MAGIC_ARMOR
9101,MAGIC_ARMOR
9102,JEWELRY
9103,MISC
9104,JEWELRY
9105,MISC
9106,MAGIC_ARMOR
9139,AMMO
9140,AMMO
9141,AMMO
9142,AMMO
9143,AMMO
9144,AMMO
9145,AMMO
9174,RANGED_WEAPON
9176,ORE
9177,RANGED_WEAPON
9179,FOOD
9181,RANGED_WEAPON
9183,RANGED_WEAPON
9185,RANGED_WEAPON
9187,FLETCHING_COMPONENT
9188,FLETCHING_COMPONENT
9189,FLETCHING_COMPONENT
9190,FLETCHING_COMPONENT
9191,AMMO
9192,FLETCHING_COMPONENT
9193,FLETCHING_COMPONENT
9194,AMMO
9236,AMMO
9237,AMMO
9238,AMMO
9239,AMMO
9240,AMMO
9241,AMMO
9242,AMMO
9243,AMMO
9244,AMMO
9245,AMMO
9286,AMMO
9287,AMMO
9288,AMMO
9289,AMMO
9290,AMMO
9291,AMMO
9292,AMMO
9293,AMMO
9294,AMMO
9295,AMMO
9296,AMMO
9297,AMMO
9298,AMMO
9299,AMMO
9300,AMMO
9301,AMMO
9302,AMMO
9303,AMMO
9304,AMMO
9305,AMMO
9306,AMMO
9335,AMMO
9336,AMMO
9337,AMMO
9338,AMMO
9339,AMMO
9340,AMMO
9341,AMMO
9342,AMMO
9375,AMMO
9376,AMMO
9377,AMMO
9378,FLETCHING_COMPONENT
9379,FLETCHING_COMPONENT
9380,MISC
9381,AMMO
9382,FLETCHING_COMPONENT
9415,AMMO
9416,FLETCHING_COMPONENT
9418,FLETCHING_COMPONENT
9419,AMMO
9420,AMMO
9422,ORE
9423,FLETCHING_COMPONENT
9425,FLETCHING_COMPONENT
9427,FLETCHING_COMPONENT
9429,MISC
9431,FLETCHING_COMPONENT
9433,AMMO
9434,AMMO
9436,MISC
9438,PROCESSED_MATERIAL
9440,MISC
9442,MISC
9444,MISC
9446,FOOD
9448,FLETCHING_COMPONENT
9450,FLETCHING_COMPONENT
9452,MISC
9454,AMMO
9456,ORE
9457,MELEE_ARMOR
9459,FOOD
9461,FLETCHING_COMPONENT
9463,MISC
9465,MISC
9467,ORE
9468,TOOL
9469,TELEPORT
9470,COSMETIC
9472,COSMETIC
9474,MISC
9475,FOOD
9477,MISC
9478,FOOD
9479,MISC
9480,FOOD
9481,MISC
9482,FOOD
9483,FOOD
9484,MISC
9485,FOOD
9486,MISC
9551,MISC
9558,FOOD
9559,FOOD
9560,MISC
9561,FOOD
9562,MISC
9563,FOOD
9564,MISC
9566,FOOD
9567,FOOD
9568,FOOD
9569,FOOD
9570,FOOD
9571,FOOD
9572,FOOD
9573,FOOD
9574,FOOD
9575,FOOD
9576,FOOD
9577,FOOD
9578,MISC
9579,FOOD
9580,MISC
9581,FOOD
9582,MISC
9583,FOOD
9584,MISC
9589,QUEST_ITEM
9590,QUEST_ITEM
9591,MISC
9592,QUEST_ITEM
9593,QUEST_ITEM
9594,PROCESSED_MATERIAL
9595,QUEST_ITEM
9597,MISC
9598,MISC
9599,MISC
9600,MISC
9601,MISC
9602,MISC
9603,MISC
9604,FOOD
9605,MISC
9606,MISC
9607,MISC
9608,MISC
9609,MISC
9610,MISC
9611,MISC
9612,MISC
9613,MISC
9614,MISC
9615,MISC
9616,MISC
9617,MISC
9618,MISC
9619,MISC
9620,MISC
9621,MISC
9622,MISC
9623,MISC
9624,MISC
9625,QUEST_ITEM
9626,QUEST_ITEM
9627,MISC
9629,MELEE_ARMOR
9632,ORE
9633,QUEST_ITEM
9634,MELEE_ARMOR
9636,MELEE_ARMOR
9638,MELEE_ARMOR
9640,COSMETIC
9642,COSMETIC
9644,COSMETIC
9646,QUEST_ITEM
9647,QUEST_ITEM
9648,QUEST_ITEM
9649,QUEST_ITEM
9650,MISC
9651,KEY
9652,QUEST_ITEM
9653,FOOD
9654,KEY
9655,QUEST_ITEM
9656,QUEST_ITEM
9657,QUEST_ITEM
9658,QUEST_ITEM
9659,TOOL
9660,TOOL
9662,KEY
9665,QUEST_ITEM
9666,MISC
9668,MELEE_ARMOR
9670,MISC
9672,MELEE_ARMOR
9674,MELEE_ARMOR
9676,MELEE_ARMOR
